chunk,type,seed,p_mean,p_levene
up_1_20,shuffle,141,0.5733363647532514,0.37253008528348414
up_21_40,shuffle,42,0.11885379094343812,0.002925308381302206
up_21_40,shuffle,43,0.2632594490240215,0.01371080680874714
up_21_40,shuffle,44,0.021223733911656835,0.5976601136980205
up_21_40,shuffle,45,0.8228778143237278,0.38859156996395533
up_21_40,shuffle,46,0.4993825078309051,0.9703762817460201
up_21_40,shuffle,47,0.05707068124211009,3.5020620671996656e-06
up_21_40,shuffle,48,0.06037958986487137,0.24629491434908451
up_21_40,shuffle,49,0.21479521150864744,0.0853167904366234
up_21_40,shuffle,50,0.11304365742501288,0.9468857614451613
up_21_40,shuffle,51,0.10074481661559093,0.36396997161598793
up_21_40,shuffle,52,0.020629943503500996,0.0054904962728433175
up_21_40,shuffle,53,0.7823449057295152,0.626925488003155
up_21_40,shuffle,54,0.4004545800832586,0.6716959179223074
up_21_40,shuffle,55,0.45495208886269445,0.1272054667367457
up_21_40,shuffle,56,0.024312737137865505,0.004035155997459337
up_21_40,shuffle,57,0.03718090550158181,0.9130359016600552
up_21_40,shuffle,58,0.2474973167940097,0.6663766402390044
up_21_40,shuffle,59,0.09631498056896359,0.24076305923068572
up_21_40,shuffle,60,0.5066956227157942,0.0995128549218234
up_21_40,shuffle,61,0.9448278555313443,0.0010850147657441907
up_21_40,shuffle,62,0.10326159191887922,0.5484779813404737
up_21_40,shuffle,63,0.0590405598512741,0.32641167747754557
up_21_40,shuffle,64,0.0720598534192148,0.020969170383093646
up_21_40,shuffle,65,0.005902404732365762,0.06960978815917154
up_21_40,shuffle,66,0.26614174868166324,0.06921019710558021
up_21_40,shuffle,67,0.17665795822905261,0.36766426680987935
up_21_40,shuffle,68,0.7984343690158623,0.2486126393374862
up_21_40,shuffle,69,0.5475196215792749,0.02571364445528176
up_21_40,shuffle,70,0.3924238631560589,0.5645910696689661
up_21_40,shuffle,71,0.5414872079161311,0.005100429839279583
up_21_40,shuffle,72,0.4405724468342589,0.17648753356905747
up_21_40,shuffle,73,0.6889059228084463,0.1784682232876658
up_21_40,shuffle,74,0.9122296189029482,0.4023285856914132
up_21_40,shuffle,75,0.250805494870992,0.13369673151132191
up_21_40,shuffle,76,0.017745011894044094,0.0023744334955512914
up_21_40,shuffle,77,0.8534959006625203,0.44661130500502055
up_21_40,shuffle,78,0.39055007679226134,0.00455327379506601
up_21_40,shuffle,79,0.20520833865885177,0.1633735162765495
up_21_40,shuffle,80,0.9886515061060086,0.0008976932323879297
up_21_40,shuffle,81,0.5056755468260739,0.0074817564523553615
up_21_40,shuffle,82,0.09874449928402958,0.0318490938647532
up_21_40,shuffle,83,0.994550506652495,0.016342599211491473
up_21_40,shuffle,84,0.7383734684303386,0.028815179633253928
up_21_40,shuffle,85,0.9808607206887452,0.00017094016834182487
